,day,CS1,CS2,CS3,CS3sb,CS4,CS5,AS1,AS2,LID1,LID2
0,0.5,-0.14493761956691742,-0.3364231288433075,2.470959186553955,0.20704540610313416,-1.8237735033035278,-0.13390307128429413,12.031148910522461,14.440152168273926,0.034218236804008484,0.16887275874614716
1,1.0,0.4232921600341797,-0.05657398700714111,13.853205680847168,2.887834072113037,-11.417301177978516,0.10240719467401505,78.24121856689453,92.11190795898438,0.4122634530067444,0.5793060064315796
2,1.5,1.1589552164077759,0.3600148856639862,32.44660949707031,16.242916107177734,-30.052785873413086,1.2385814189910889,181.51522827148438,220.26983642578125,1.3047091960906982,0.8946338891983032
3,2.0,1.9307438135147095,2.452932834625244,55.888710021972656,48.980491638183594,-59.03758239746094,2.5020246505737305,271.63751220703125,344.12933349609375,1.9798922538757324,1.3422229290008545
4,2.5,3.4927101135253906,10.615360260009766,76.42120361328125,76.50523376464844,-87.41048431396484,4.0709662437438965,341.06304931640625,433.7936706542969,1.3028484582901,2.2891030311584473
5,3.0,5.3524651527404785,15.21935749053955,59.01222229003906,77.29901123046875,-79.04325866699219,6.264553070068359,354.32269287109375,430.00177001953125,0.051021017134189606,1.6592767238616943
6,3.5,5.538951396942139,4.43973970413208,44.51422119140625,73.1900634765625,-52.76576614379883,6.330492973327637,322.2000427246094,376.253662109375,-0.4799697697162628,1.023496389389038
7,4.0,3.2274985313415527,-0.410403311252594,48.35902404785156,73.76173400878906,-36.834693908691406,3.7748663425445557,289.517578125,333.67779541015625,-0.30445176362991333,0.8429386019706726
8,4.5,0.7823448181152344,9.749141693115234,39.333614349365234,62.40000534057617,-32.04368591308594,1.2287952899932861,274.52978515625,308.94232177734375,-0.22751814126968384,0.6076520681381226
9,5.0,2.019716262817383,12.746479988098145,28.383331298828125,45.07275390625,-28.181106567382812,0.39500775933265686,268.8744201660156,291.2176818847656,-0.21069741249084473,0.3703693151473999
10,5.5,3.8463668823242188,5.8841376304626465,25.08570671081543,38.48870849609375,-24.574222564697266,1.3476964235305786,259.650146484375,276.7109069824219,-0.1099688857793808,0.26902836561203003
11,6.0,4.207405090332031,0.38226497173309326,23.952983856201172,38.704036712646484,-21.40784454345703,2.130955934524536,250.23275756835938,266.9365234375,-0.06855086982250214,0.21047884225845337
12,6.5,2.8406362533569336,1.7696698904037476,22.368892669677734,36.12546920776367,-18.760391235351562,2.8047990798950195,246.15914916992188,260.4617919921875,-0.07544618844985962,0.1479983925819397
13,7.0,1.3039360046386719,5.654672145843506,21.14690399169922,33.40507125854492,-17.736038208007812,2.302548885345459,244.69668579101562,256.629638671875,-0.05015477538108826,0.1121997982263565
14,7.5,1.0839006900787354,7.2336931228637695,20.856521606445312,33.416038513183594,-18.41409683227539,1.0520745515823364,243.11056518554688,255.66921997070312,-0.013378802686929703,0.12340354919433594
15,8.0,1.9682972431182861,6.861941337585449,20.63251495361328,34.83162307739258,-20.345611572265625,0.4107894003391266,241.32916259765625,256.3105773925781,0.015227421186864376,0.14303232729434967
16,8.5,2.680907964706421,6.759061813354492,19.442537307739258,34.97285461425781,-21.864667892456055,0.4284510612487793,240.6470947265625,256.82012939453125,0.024460487067699432,0.137347012758255
17,9.0,2.8343265056610107,6.974157810211182,18.057037353515625,33.29066848754883,-21.97913360595703,0.6318822503089905,241.2056884765625,256.4461975097656,0.025077976286411285,0.11830460280179977
