,day,CS1,CS2,CS3,CS3sb,CS4,CS5,AS1,AS2,LID1,LID2
0,0.5,-0.2516248822212219,-0.6840792894363403,6.035158157348633,0.577664852142334,-4.650503158569336,-0.2252810299396515,31.48834228515625,37.754966735839844,0.10952410846948624,0.5399494171142578
1,1.0,2.345425605773926,1.7973283529281616,33.562801361083984,7.996941089630127,-28.310466766357422,1.4722062349319458,204.43800354003906,241.22291564941406,1.342380404472351,1.8953121900558472
2,1.5,6.242722034454346,5.8838300704956055,82.12471008300781,42.63801193237305,-74.87188720703125,6.433628559112549,473.6732177734375,582.2467041015625,4.372495651245117,3.069650650024414
3,2.0,10.096206665039062,14.295727729797363,148.72918701171875,127.74132537841797,-151.5205535888672,11.661601066589355,710.9600830078125,931.0469970703125,6.833728790283203,4.823417663574219
4,2.5,15.444482803344727,38.24863052368164,210.60018920898438,198.98049926757812,-231.56884765625,17.013450622558594,897.7431640625,1201.423828125,4.595038414001465,8.340407371520996
5,3.0,20.121917724609375,50.76271057128906,161.38694763183594,203.9267578125,-212.0382537841797,22.418195724487305,938.6505126953125,1190.9727783203125,0.19763320684432983,5.9603071212768555
6,3.5,19.280479431152344,20.050495147705078,117.22401428222656,196.01351928710938,-140.29344177246094,21.012765884399414,858.9466552734375,1028.267333984375,-1.7833596467971802,3.615349769592285
7,4.0,11.945056915283203,4.186663627624512,126.86978149414062,197.40478515625,-96.8705825805664,13.071212768554688,776.1514282226562,904.7491455078125,-1.12919282913208,3.0296366214752197
8,4.5,4.295182704925537,29.549531936645508,102.82794189453125,167.69297790527344,-84.95252227783203,5.4975786209106445,739.3082885742188,837.5592041015625,-0.8481332063674927,2.203544855117798
9,5.0,6.892236709594727,37.26213073730469,73.47727966308594,121.61573791503906,-75.87733459472656,2.6381330490112305,727.5030517578125,791.5225830078125,-0.7931851744651794,1.354372262954712
10,5.5,11.618949890136719,18.016555786132812,65.17567443847656,103.81141662597656,-67.0269775390625,4.7835917472839355,705.44921875,754.0620727539062,-0.42221367359161377,0.9986252188682556
11,6.0,12.582887649536133,2.338355541229248,62.65447235107422,104.11160278320312,-58.867008209228516,6.570252418518066,682.73388671875,729.4576416015625,-0.27301040291786194,0.7836345434188843
12,6.5,8.74146842956543,5.512354850769043,58.70427703857422,97.41094970703125,-51.782073974609375,8.254692077636719,674.0440673828125,713.5947875976562,-0.29896998405456543,0.5489657521247864
13,7.0,4.224338054656982,15.818740844726562,55.71991729736328,90.54608154296875,-49.15255355834961,6.795969009399414,671.9005126953125,705.2344360351562,-0.19662417471408844,0.42017340660095215
14,7.5,3.3298258781433105,20.235454559326172,55.18998336791992,90.5779800415039,-51.162811279296875,3.2251358032226562,669.9003295898438,704.6974487304688,-0.05514921247959137,0.4641294777393341
15,8.0,5.674581527709961,19.258533477783203,54.712669372558594,94.201904296875,-56.626251220703125,1.3351325988769531,667.2745361328125,708.4190063476562,0.05168311297893524,0.5343285799026489
16,8.5,7.6464691162109375,18.77146339416504,51.70276641845703,94.71826171875,-61.038211822509766,1.3149454593658447,666.66650390625,711.7882080078125,0.08752616494894028,0.5117117166519165
17,9.0,8.086162567138672,19.16958236694336,48.28394317626953,90.38710021972656,-61.52601623535156,1.861309289932251,668.658203125,712.386474609375,0.0902920514345169,0.44440552592277527
