,day,CS1,CS2,CS3,CS3sb,CS4,CS5,AS1,AS2,LID1,LID2
0,0.5,-0.2553133964538574,-0.6848427057266235,6.053521156311035,0.5852014422416687,-4.643781661987305,-0.2262093871831894,31.498584747314453,37.76922607421875,0.10978046804666519,0.5404876470565796
1,1.0,2.3352577686309814,1.7934092283248901,33.59278869628906,7.985563278198242,-28.354347229003906,1.4570691585540771,204.5161895751953,241.3048095703125,1.3424186706542969,1.8983139991760254
2,1.5,6.214964866638184,5.855987548828125,81.96612548828125,42.66632080078125,-75.01698303222656,6.410512447357178,473.895263671875,582.5756225585938,4.376529216766357,3.072889804840088
3,2.0,10.08523178100586,14.270811080932617,148.26458740234375,127.85023498535156,-151.76882934570312,11.618701934814453,711.5716552734375,931.9730834960938,6.83292818069458,4.821317672729492
4,2.5,15.409788131713867,38.147987365722656,210.1396942138672,199.6312255859375,-232.09759521484375,16.981870651245117,898.840087890625,1203.3447265625,4.585097312927246,8.352668762207031
5,3.0,20.023704528808594,50.72494888305664,160.9636688232422,205.07135009765625,-212.7728271484375,22.3584041595459,940.2498168945312,1193.70556640625,0.20437677204608917,5.960443019866943
6,3.5,19.23172378540039,20.1423282623291,117.0003662109375,197.10202026367188,-140.93740844726562,21.02613067626953,861.077392578125,1031.3822021484375,-1.759913444519043,3.5985374450683594
7,4.0,11.915584564208984,4.407541275024414,126.8270263671875,198.5450439453125,-97.60125732421875,13.232592582702637,778.7965698242188,908.4284057617188,-1.1127054691314697,3.0044217109680176
8,4.5,4.285251617431641,29.7729434967041,102.98249816894531,168.98045349121094,-85.67523193359375,5.615676403045654,742.2308349609375,841.726318359375,-0.832952618598938,2.185584306716919
9,5.0,6.995987415313721,37.53451156616211,73.62092590332031,122.87200164794922,-76.47538757324219,2.613624334335327,730.7698974609375,795.9862060546875,-0.7799655199050903,1.3359272480010986
10,5.5,11.742046356201172,18.496957778930664,65.25859832763672,104.78602600097656,-67.52650451660156,4.63413667678833,709.26220703125,758.8836059570312,-0.41242289543151855,0.9787096977233887
11,6.0,12.620323181152344,2.8665528297424316,62.79659652709961,105.19985961914062,-59.40684509277344,6.382241249084473,686.8947143554688,734.6870727539062,-0.26218780875205994,0.7688610553741455
12,6.5,8.722376823425293,6.1223602294921875,58.90503692626953,98.60261535644531,-52.36568832397461,8.032926559448242,678.6240234375,719.2745361328125,-0.2864254415035248,0.5384793877601624
13,7.0,4.215361595153809,16.496044158935547,55.910396575927734,91.66122436523438,-49.64044189453125,6.534455299377441,676.96875,711.2576904296875,-0.1902102828025818,0.40754586458206177
14,7.5,3.354799747467041,20.772485733032227,55.47216796875,91.77482604980469,-51.56814956665039,2.961965799331665,675.288818359375,711.0526123046875,-0.053094420582056046,0.45111942291259766
15,8.0,5.653905868530273,19.663040161132812,55.12604904174805,95.68516540527344,-57.027408599853516,1.0670056343078613,672.8289794921875,715.1026611328125,0.052725668996572495,0.5251926183700562
16,8.5,7.5668044090271,19.290775299072266,52.095115661621094,96.169189453125,-61.412227630615234,1.0377157926559448,672.551513671875,718.7384033203125,0.0872049331665039,0.504334032535553
17,9.0,7.985645294189453,19.841350555419922,48.558326721191406,91.65895080566406,-61.90784454345703,1.5904250144958496,674.9989624023438,719.6470947265625,0.09034127742052078,0.4337650239467621
