,day,CS1,CS2,CS3,CS3sb,CS4,CS5,AS1,AS2,LID1,LID2
0,0.5,-0.25161081552505493,-0.6675975918769836,6.10721492767334,0.6112866401672363,-4.622406959533691,-0.220514178276062,31.51372528076172,37.79225158691406,0.11032281816005707,0.5418058633804321
1,1.0,2.3515448570251465,1.8071175813674927,33.78089904785156,7.9866132736206055,-28.34609603881836,1.4695485830307007,204.46224975585938,241.2899932861328,1.343659520149231,1.9044020175933838
2,1.5,6.285227298736572,5.93589973449707,82.57493591308594,42.765647888183594,-74.97868347167969,6.482082843780518,473.56317138671875,582.3106689453125,4.385148525238037,3.082014560699463
3,2.0,10.235048294067383,14.285100936889648,149.23170471191406,128.4215545654297,-151.60885620117188,11.735074043273926,710.7052001953125,931.0997314453125,6.843044757843018,4.829658508300781
4,2.5,15.489808082580566,38.35208511352539,211.62017822265625,201.3817138671875,-232.22805786132812,17.118118286132812,897.1301879882812,1202.469482421875,4.577347755432129,8.378597259521484
5,3.0,20.051193237304688,51.26005172729492,162.4036865234375,207.53091430664062,-213.2847900390625,22.50490379333496,937.54052734375,1192.658203125,0.2275802493095398,5.9412055015563965
6,3.5,19.237295150756836,21.153972625732422,117.37677764892578,198.5391845703125,-141.88946533203125,21.42675018310547,857.8262939453125,1029.34375,-1.7177488803863525,3.5917868614196777
7,4.0,11.932111740112305,5.778307914733887,125.82685852050781,198.55853271484375,-99.16057586669922,13.995756149291992,775.6737670898438,906.0897216796875,-1.0765087604522705,2.983412742614746
8,4.5,4.42618465423584,30.28774642944336,102.4219970703125,169.04586791992188,-87.18763732910156,6.38176155090332,738.56103515625,838.7352294921875,-0.7948462963104248,2.172668695449829
9,5.0,7.164229393005371,37.87601852416992,73.75321960449219,123.80404663085938,-78.00009155273438,3.113997459411621,726.3388671875,792.513671875,-0.7477502822875977,1.3320519924163818
10,5.5,12.008575439453125,19.730329513549805,65.10526275634766,105.10700988769531,-69.18862915039062,4.855223178863525,705.193115234375,755.151123046875,-0.40365070104599,0.9728105664253235
11,6.0,12.985757827758789,4.220843315124512,62.67833709716797,105.20464324951172,-61.31838607788086,6.619404315948486,682.9780883789062,730.7108154296875,-0.2564935088157654,0.7701913118362427
12,6.5,9.06403636932373,7.110964775085449,59.125152587890625,99.05882263183594,-54.42765808105469,8.294759750366211,674.21875,715.0609130859375,-0.28281426429748535,0.5489019751548767
13,7.0,4.564507484436035,17.38750457763672,56.274539947509766,92.1534423828125,-51.41679000854492,6.762858867645264,672.1807250976562,706.3714599609375,-0.19738638401031494,0.41446763277053833
14,7.5,3.5796778202056885,21.830942153930664,55.8769645690918,92.32489013671875,-53.072444915771484,3.2594964504241943,670.1157836914062,705.5408935546875,-0.06197027862071991,0.4548943042755127
15,8.0,5.707569122314453,20.907459259033203,55.59832000732422,96.586181640625,-58.426395416259766,1.2273017168045044,667.1060180664062,709.41748046875,0.047138456255197525,0.5368419289588928
16,8.5,7.740011215209961,20.434898376464844,52.65407180786133,97.28889465332031,-62.84950256347656,1.0372099876403809,666.3472290039062,712.8865356445312,0.0822390764951706,0.5256479978561401
17,9.0,8.287254333496094,20.839136123657227,49.04876708984375,92.72206115722656,-63.44053649902344,1.6729741096496582,668.3338012695312,713.3886108398438,0.08756907284259796,0.45379629731178284
