,day,CS1,CS2,CS3,CS3sb,CS4,CS5,AS1,AS2,LID1,LID2
0,0.5,0.1976952701807022,0.39711886644363403,0.672754168510437,0.5585322380065918,0.32867875695228577,0.18022838234901428,32.812217712402344,32.824012756347656,0.0038816712331026793,0.0039010748732835054
1,1.0,3.0331451892852783,6.065061569213867,9.082719802856445,8.554916381835938,5.310326099395752,2.8494558334350586,215.26205444335938,215.37521362304688,0.03028714284300804,0.03037242591381073
2,1.5,8.490692138671875,16.939617156982422,25.64764404296875,23.895965576171875,14.843195915222168,8.034375190734863,513.637939453125,513.951171875,0.07524369657039642,0.07552891969680786
3,2.0,13.874788284301758,27.577056884765625,42.355831146240234,39.43792724609375,23.95681381225586,13.177908897399902,783.0943603515625,783.58349609375,0.10901036858558655,0.10979634523391724
4,2.5,17.968597412109375,35.58670425415039,55.427066802978516,52.143959045410156,30.636411666870117,17.21776008605957,971.5418701171875,972.1992797851562,0.1300489455461502,0.13171763718128204
5,3.0,17.678852081298828,34.997562408447266,52.95405197143555,52.51813507080078,29.6900634765625,17.05567741394043,977.6052856445312,978.3473510742188,0.11862494051456451,0.12052931636571884
6,3.5,14.04075813293457,27.99449348449707,37.976802825927734,42.97832489013672,23.12551498413086,13.590845108032227,879.2864990234375,880.1025390625,0.08451074361801147,0.08637569844722748
7,4.0,11.226430892944336,22.662765502929688,26.736427307128906,35.269325256347656,18.161781311035156,10.70071792602539,803.1510009765625,803.9691772460938,0.059149548411369324,0.06067918241024017
8,4.5,9.340087890625,18.874832153320312,19.514820098876953,29.35763168334961,14.54538631439209,8.553817749023438,750.8948364257812,751.4586181640625,0.042985741049051285,0.04423939064145088
9,5.0,7.946295738220215,16.081314086914062,15.040424346923828,25.008028030395508,12.0323486328125,7.1158905029296875,714.8343505859375,715.0487060546875,0.032024823129177094,0.03333510085940361
10,5.5,6.8279523849487305,14.117136001586914,12.287493705749512,22.007308959960938,10.370079040527344,6.127224922180176,689.8257446289062,689.810546875,0.02468288317322731,0.026221271604299545
11,6.0,5.9945387840271,12.752193450927734,10.47221851348877,19.860515594482422,9.151077270507812,5.419716835021973,672.53271484375,672.43310546875,0.02028675563633442,0.021750612184405327
12,6.5,5.415637016296387,11.713520050048828,9.198928833007812,18.302661895751953,8.213994979858398,4.909028053283691,660.602783203125,660.5516357421875,0.01783643290400505,0.019112911075353622
13,7.0,5.041428565979004,10.855716705322266,8.258975982666016,17.08454704284668,7.519608497619629,4.524432182312012,652.4518432617188,652.4974365234375,0.016582708805799484,0.01770218461751938
14,7.5,4.784050464630127,10.172708511352539,7.545841217041016,16.037338256835938,6.985228061676025,4.2400665283203125,647.0494384765625,647.1448974609375,0.01601886749267578,0.01720724254846573
15,8.0,4.585960865020752,9.696151733398438,7.0085344314575195,15.148963928222656,6.52085018157959,4.012324333190918,643.687255859375,643.7883911132812,0.016022127121686935,0.017294302582740784
16,8.5,4.437358379364014,9.39370346069336,6.578507423400879,14.368638038635254,6.034529685974121,3.844259262084961,641.8746948242188,641.9549560546875,0.016423039138317108,0.01762416400015354
17,9.0,4.337623596191406,9.172359466552734,6.2335100173950195,13.716756820678711,5.535799980163574,3.7268192768096924,641.1985473632812,641.27685546875,0.016971927136182785,0.01814020797610283
