,day,CS1,CS2,CS3,CS3sb,CS4,CS5,AS1,AS2,LID1,LID2
0,0.5,-0.26197385787963867,-0.6947200894355774,6.027497291564941,0.5852752923965454,-4.659949779510498,-0.23286522924900055,31.536375045776367,37.81037139892578,0.10981407016515732,0.5398015975952148
1,1.0,2.2215957641601562,1.6288485527038574,32.97282791137695,7.960074424743652,-28.62387466430664,1.3434942960739136,205.03773498535156,241.81661987304688,1.3413043022155762,1.8942105770111084
2,1.5,5.856119632720947,5.364119529724121,79.21258544921875,42.65070343017578,-75.98941040039062,6.051219463348389,475.99566650390625,585.435302734375,4.368879795074463,3.0658211708068848
3,2.0,9.514230728149414,13.551467895507812,142.42965698242188,128.29212951660156,-153.69557189941406,11.059202194213867,716.8203125,940.768798828125,6.793306827545166,4.801761150360107
4,2.5,14.719657897949219,37.37586212158203,201.5584716796875,201.0316925048828,-235.06396484375,16.31021499633789,909.2853393554688,1219.163330078125,4.533694267272949,8.328802108764648
5,3.0,19.413410186767578,49.96907043457031,153.1550750732422,207.27345275878906,-216.0381622314453,21.811054229736328,956.2249755859375,1215.137451171875,0.19787904620170593,5.940136909484863
6,3.5,18.760461807250977,19.025821685791016,113.86572265625,200.10067749023438,-143.73797607421875,20.65665054321289,880.94677734375,1056.8134765625,-1.7144269943237305,3.557185649871826
7,4.0,11.37650203704834,3.3926124572753906,125.77967071533203,202.58865356445312,-100.0938720703125,12.839691162109375,801.7486572265625,937.125244140625,-1.075675129890442,2.92490291595459
8,4.5,3.679616928100586,29.529895782470703,101.97996520996094,172.90997314453125,-88.07868957519531,5.06090784072876,768.1797485351562,873.441650390625,-0.7998441457748413,2.11071515083313
9,5.0,6.578254699707031,37.358158111572266,72.34584045410156,125.7767105102539,-78.6427993774414,1.9791040420532227,759.5355224609375,830.5098876953125,-0.7425907850265503,1.2810590267181396
10,5.5,11.456549644470215,17.809173583984375,64.08940887451172,107.39533233642578,-69.50038146972656,4.063272476196289,740.440673828125,795.9801635742188,-0.3922707438468933,0.9304219484329224
11,6.0,12.272881507873535,1.8466880321502686,61.88845443725586,108.0243911743164,-61.25740051269531,5.886141300201416,720.4058837890625,774.0484619140625,-0.25098127126693726,0.7289726734161377
12,6.5,8.191871643066406,5.269105911254883,58.254764556884766,101.43146514892578,-54.20130157470703,7.594902992248535,714.8622436523438,760.97119140625,-0.27106186747550964,0.5108760595321655
13,7.0,3.5610525608062744,15.956075668334961,55.204856872558594,94.44422149658203,-51.75312042236328,6.061783790588379,715.7896728515625,755.656005859375,-0.17986994981765747,0.3855631947517395
14,7.5,2.731987714767456,20.368852615356445,54.480186462402344,94.6067123413086,-54.1405143737793,2.410890579223633,716.4500122070312,758.123779296875,-0.052860409021377563,0.4238836169242859
15,8.0,5.152220726013184,19.258657455444336,53.76412582397461,98.7088851928711,-60.052032470703125,0.4688446521759033,716.265625,764.491943359375,0.04291507974267006,0.4919453263282776
16,8.5,7.148405075073242,18.91253662109375,50.485748291015625,99.23497009277344,-64.83578491210938,0.44176146388053894,718.122802734375,770.494384765625,0.07299721986055374,0.47201770544052124
17,9.0,7.554824352264404,19.509605407714844,46.94837951660156,94.58439636230469,-65.57099151611328,1.016741156578064,722.7120361328125,773.5333251953125,0.07547634840011597,0.4054616391658783
