,day,CS1,CS2,CS3,CS3sb,CS4,CS5,AS1,AS2,LID1,LID2
0,0.5,0.022377707064151764,0.04651149362325668,0.3284791111946106,0.059312038123607635,0.020779158920049667,0.01715690828859806,12.57235050201416,12.576831817626953,0.0012233816087245941,0.0012294918997213244
1,1.0,0.6646902561187744,1.3398306369781494,4.243586540222168,1.8345227241516113,1.0552294254302979,0.6077845692634583,82.4684829711914,82.51081848144531,0.00954706035554409,0.00957372784614563
2,1.5,1.9414187669754028,3.9032864570617676,11.394947052001953,5.37508487701416,3.108330249786377,1.8013828992843628,196.21786499023438,196.33804321289062,0.023371806368231773,0.023456165567040443
3,2.0,3.1982064247131348,6.403461456298828,17.800922393798828,9.050639152526855,5.022907733917236,2.9864301681518555,297.5797119140625,297.7906188964844,0.03266630321741104,0.032888222485780716
4,2.5,4.201630592346191,8.378599166870117,22.246105194091797,12.355082511901855,6.480019569396973,3.9823286533355713,366.6686096191406,366.992431640625,0.03769814223051071,0.03815840929746628
5,3.0,4.247976303100586,8.473173141479492,20.57859992980957,12.956827163696289,6.41793155670166,4.070219993591309,366.40234375,366.80487060546875,0.03367903083562851,0.034186914563179016
6,3.5,3.52351975440979,7.103177547454834,14.99363899230957,11.17311954498291,5.199250221252441,3.3924176692962646,327.55047607421875,327.994140625,0.023820238187909126,0.02432369813323021
7,4.0,2.9697422981262207,6.084505081176758,11.036699295043945,9.688522338867188,4.318880558013916,2.7961068153381348,297.49041748046875,297.92938232421875,0.01668759249150753,0.01710464060306549
8,4.5,2.6113979816436768,5.344598770141602,8.40627670288086,8.454843521118164,3.651883125305176,2.332260847091675,276.6314697265625,276.970458984375,0.012167507782578468,0.012514377944171429
9,5.0,2.330777645111084,4.770617485046387,6.698211669921875,7.514025688171387,3.1942543983459473,2.0308210849761963,262.033203125,262.24169921875,0.009097428992390633,0.009466372430324554
10,5.5,2.0822367668151855,4.367226600646973,5.587207794189453,6.876175403594971,2.912537097930908,1.8261487483978271,251.72634887695312,251.8502960205078,0.00703697744756937,0.007473948877304792
11,6.0,1.8889660835266113,4.08643913269043,4.81035041809082,6.4095964431762695,2.6934101581573486,1.6764271259307861,244.43124389648438,244.5215301513672,0.005803379230201244,0.006220881827175617
12,6.5,1.7538868188858032,3.856131076812744,4.236621379852295,6.057712554931641,2.507542133331299,1.5647846460342407,239.24591064453125,239.3490447998047,0.005117877386510372,0.005483085289597511
13,7.0,1.6693811416625977,3.644702196121216,3.7972068786621094,5.762506008148193,2.3622188568115234,1.4758110046386719,235.55679321289062,235.69338989257812,0.004770401865243912,0.005091628059744835
14,7.5,1.6106336116790771,3.4643678665161133,3.4541168212890625,5.482594966888428,2.241661787033081,1.4069188833236694,232.96363830566406,233.1183624267578,0.004618020262569189,0.004960020538419485
15,8.0,1.5617460012435913,3.336122989654541,3.186918258666992,5.227033615112305,2.1231606006622314,1.346853494644165,231.1927490234375,231.34619140625,0.004626985639333725,0.004993893206119537
16,8.5,1.522599697113037,3.2548928260803223,2.969139575958252,4.9871439933776855,1.9807298183441162,1.3003122806549072,230.05361938476562,230.19076538085938,0.004749269224703312,0.0050959805957973
17,9.0,1.4948666095733643,3.1912145614624023,2.790705919265747,4.777594566345215,1.8228508234024048,1.2663425207138062,229.38499450683594,229.508544921875,0.004912859760224819,0.005250052083283663
