,day,CS1,CS2,CS3,CS3sb,CS4,CS5,AS1,AS2,LID1,LID2
0,0.5,-4.553369522094727,-8.515949249267578,43.43689727783203,3.448920965194702,-38.78276824951172,-4.354132652282715,253.45089721679688,302.956298828125,0.5170916318893433,2.553844451904297
1,1.0,-7.958522796630859,-19.229150772094727,187.02903747558594,36.630096435546875,-253.6119842529297,-14.230048179626465,1667.80810546875,1940.499755859375,6.213493347167969,8.72335147857666
2,1.5,-18.224559783935547,-34.62171936035156,381.7739562988281,253.7913818359375,-660.818359375,-17.376781463623047,3924.840087890625,4651.4150390625,19.55716896057129,13.34881591796875
3,2.0,-25.447731018066406,-16.46259117126465,660.5394897460938,831.7496337890625,-1242.566162109375,-14.305066108703613,5971.3076171875,7253.1669921875,29.320344924926758,19.629592895507812
4,2.5,-9.40886116027832,110.82308959960938,958.9049072265625,1319.174072265625,-1771.630126953125,2.9623260498046875,7599.8076171875,9122.23828125,19.115461349487305,33.17135238647461
5,3.0,29.306507110595703,177.6273193359375,728.5892333984375,1345.5675048828125,-1598.711669921875,51.33828353881836,7983.6923828125,9157.943359375,0.7311490774154663,24.21201515197754
6,3.5,45.827186584472656,-27.951072692871094,680.7957763671875,1307.76806640625,-1096.5736083984375,68.20277404785156,7369.2158203125,8201.8369140625,-6.907894134521484,15.067362785339355
7,4.0,5.791534423828125,-94.04756927490234,875.2017822265625,1358.9228515625,-798.9510498046875,30.308130264282227,6738.71826171875,7444.19482421875,-4.384516716003418,12.322242736816406
8,4.5,-34.169921875,122.92259216308594,727.2547607421875,1154.3167724609375,-706.7335815429688,-16.991455078125,6443.296875,7008.66748046875,-3.2713119983673096,8.843194961547852
9,5.0,2.529374599456787,184.0059814453125,510.9851379394531,807.15869140625,-623.4111938476562,-32.1597785949707,6334.55029296875,6690.23046875,-3.017416000366211,5.381011962890625
10,5.5,44.49988555908203,52.73692321777344,461.56805419921875,676.06591796875,-548.9678955078125,-10.477578163146973,6162.85498046875,6427.5390625,-1.564457893371582,3.8917574882507324
11,6.0,50.8332633972168,-47.709373474121094,456.7991943359375,682.70947265625,-482.29443359375,8.262332916259766,5990.1884765625,6244.6396484375,-0.9657782316207886,3.039980411529541
12,6.5,22.772510528564453,-15.169291496276855,436.1922607421875,640.147705078125,-428.716796875,24.088237762451172,5911.498046875,6124.7919921875,-1.0670223236083984,2.141624689102173
13,7.0,-6.423283576965332,66.03703308105469,413.63568115234375,597.7667846679688,-413.2348937988281,15.492252349853516,5874.81689453125,6063.8359375,-0.7082980871200562,1.6233570575714111
14,7.5,-7.671075344085693,102.68612670898438,406.04071044921875,601.3092041015625,-430.150634765625,-8.296422958374023,5844.25341796875,6049.552734375,-0.1824650764465332,1.7781752347946167
15,8.0,13.044573783874512,99.86062622070312,398.3211669921875,629.15966796875,-469.01910400390625,-20.480609893798828,5811.74560546875,6059.68896484375,0.22769027948379517,2.0567626953125
16,8.5,29.31110954284668,100.80254364013672,372.1813049316406,632.96240234375,-499.7240905761719,-19.099592208862305,5795.1220703125,6070.41162109375,0.35953399538993835,1.975614309310913
17,9.0,32.704524993896484,107.03330993652344,344.9657287597656,600.7886962890625,-501.94757080078125,-13.293508529663086,5798.0830078125,6063.48681640625,0.36715227365493774,1.7028007507324219
