,day,CS1,CS2,CS3,CS3sb,CS4,CS5,AS1,AS2,LID1,LID2
0,0.5,-14.50421142578125,-28.35848617553711,-48.11958312988281,-42.596092224121094,-30.952232360839844,-14.581243515014648,1329.53857421875,1329.9652099609375,0.05743273347616196,0.05771937593817711
1,1.0,-100.08012390136719,-194.7659912109375,-364.4228820800781,-302.5267333984375,-223.47329711914062,-101.52371215820312,8762.69140625,8765.98046875,0.4470696747303009,0.4483087360858917
2,1.5,-234.5909881591797,-454.86895751953125,-894.2501220703125,-714.5023803710938,-537.822998046875,-238.14588928222656,21079.70703125,21088.4375,1.0804193019866943,1.0841727256774902
3,2.0,-347.5299072265625,-672.81103515625,-1330.2120361328125,-1043.87744140625,-821.5925903320312,-353.1875,32578.697265625,32592.21484375,1.4753882884979248,1.4849880933761597
4,2.5,-424.2218017578125,-819.0479736328125,-1546.813232421875,-1228.621337890625,-1031.295654296875,-427.54071044921875,41131.4609375,41150.96875,1.6466671228408813,1.665367841720581
5,3.0,-399.41168212890625,-766.4487915039062,-1317.14990234375,-1110.514404296875,-1007.5888671875,-400.71453857421875,42266.1015625,42294.2734375,1.4123451709747314,1.4312834739685059
6,3.5,-317.4635009765625,-598.1965942382812,-873.8800048828125,-840.5679321289062,-832.2464599609375,-318.98345947265625,38853.4375,38890.46875,0.976035475730896,0.9949897527694702
7,4.0,-255.00901794433594,-468.40008544921875,-572.7464599609375,-645.7166748046875,-692.3547973632812,-264.3170166015625,36094.07421875,36134.375,0.6794217824935913,0.6954811811447144
8,4.5,-205.03359985351562,-373.83367919921875,-381.7477722167969,-518.816162109375,-590.9143676757812,-227.28944396972656,34152.7109375,34183.84375,0.49503421783447266,0.5088467001914978
9,5.0,-171.60775756835938,-310.05450439453125,-257.85009765625,-431.8828125,-514.3731689453125,-197.81256103515625,32774.6171875,32792.37109375,0.37036198377609253,0.3854258060455322
10,5.5,-152.66390991210938,-264.0793151855469,-177.56838989257812,-366.92724609375,-455.1243896484375,-176.25479125976562,31786.02734375,31794.89453125,0.28681719303131104,0.30478864908218384
11,6.0,-139.99603271484375,-228.677001953125,-129.7491455078125,-319.61614990234375,-412.77978515625,-160.45330810546875,31071.4765625,31077.34765625,0.23692616820335388,0.2541199326515198
12,6.5,-129.5928955078125,-204.13198852539062,-103.63484191894531,-284.439697265625,-382.9033203125,-148.3711395263672,30548.22265625,30556.421875,0.20931531488895416,0.2243836522102356
13,7.0,-119.82551574707031,-189.08551025390625,-91.4184799194336,-260.8108215332031,-360.19873046875,-139.47039794921875,30161.48046875,30172.740234375,0.19545012712478638,0.20874598622322083
14,7.5,-111.34188079833984,-178.61924743652344,-87.03425598144531,-247.63812255859375,-342.7839660644531,-132.44937133789062,29874.892578125,29887.1015625,0.18951812386512756,0.20372475683689117
15,8.0,-104.54586791992188,-168.38510131835938,-86.06269836425781,-239.8861846923828,-331.1407470703125,-127.07775115966797,29662.931640625,29675.22265625,0.1901785433292389,0.2054540067911148
16,8.5,-98.60721588134766,-157.32839965820312,-87.77140045166016,-236.56390380859375,-326.0306396484375,-122.06890106201172,29508.3046875,29520.01953125,0.19545549154281616,0.20990154147148132
17,9.0,-92.87110900878906,-147.1920166015625,-90.35374450683594,-234.36444091796875,-325.4415588378906,-117.2211685180664,29396.66015625,29408.1875,0.20234991610050201,0.21640419960021973
